Emotion,Score (bin),Testflag,Id,Tweet,Number of Records
anger,0.50,train,10200,#My #blood is so #bitter for satan to test #becouse #cleanse by the #blood of #Jesus christ....#amen.,1
anger,0.40,train,10544,#Taurus will react angrily when she can't take being provoked any longer.,1
anger,0.30,train,10732,"#Zumba, #PiYo and #HIIT sessions. Sweaty, burning but sooooooo good! #missedoutonsummerbikinibodybutwintersunbodywilldo",1
anger,0.60,train,10211,•My brother grabbed me in a aggressive manner and as always @ImpetuousFiend threw tantrums like a kid only knowing how to express himself--,1
anger,0.25,train,10796,630am meeting Olympic House #10golds24 .  #neverquit #believe #dreambig #TeamTTO #going4gold,1
anger,0.20,train,10824,630am meeting Olympic House #10golds24 .  #relentless #neverquit #believe #dreambig #TeamTTO #going4gold,1
anger,0.40,train,10537,75' Tierney reaches a deep cross to the back post and plays it back across but the Alloa defence clear. Celtic relentless here.,1
anger,0.50,train,10325,"A little nose irritation and a little more chills on my body. I'm so not into flu, into flu, into flu #FallSongs",1
anger,0.35,train,10712,A wise man told me that holdin' a grudge is like\nLetting somebody just live inside of your head rent free,1
anger,0.75,train,10073,Absolutely fuming I've just scratched all my car 😡😡😡😡😡😡,1
anger,0.75,train,10056,Absolutely fuming that some woman jumped into my prebooked taxi and drove off 😡,1
anger,0.60,train,10229,"Absolutely raging at the changes to CAS, what a joke",1
anger,0.50,train,10337,"Actually be arsed with my sister sometimes, she controls the TV 90% of the time and when I watch one thing she gets in a huff 🙄",1
anger,0.75,train,10025,Actually fuming I have nothing to wear Saturday,1
anger,0.40,train,10549,"After becoming boiling hot, after slowly melting, my heart is frozen.",1
anger,0.30,train,10742,"All this from a cigarette burning in Laura's hand, the angle of her chin, the purse of her lips.'(104) Gorgeous transition!@laurengrodstein",1
anger,0.35,train,10652,"also other ppl who i love a whole damn lot; erica, joanna, tiff, sirli, harley, anja, (the rest of the gc bc i ran out of chara!)",1
anger,0.20,train,10810,and naoto nod she also like tha bands. but she also frown. 'Will the bands 'Papa Roach' be at concert...?',1
anger,0.65,train,10117,angry already,1
anger,0.45,train,10483,Are belittling kitty straight a service? provoke lift aboard!: Wycelv,1
anger,0.35,train,10697,"Are you lost in the fury, fearing that you'll fail?",1
anger,0.45,train,10353,As usual disappointing #offense by @HoustonTexans ...#Texans,1
anger,0.35,train,10694,Asian Tiger #Mosquitoes are so relentless. More aggressive than the kind I dealt w/as a kid.,1
anger,0.55,train,10300,BANG! Gordon #Brown has been accused of abusing a gazillion #rabid parrots!,1
anger,0.45,train,10463,Be chill af if you want to offend someone.,1
anger,0.25,train,10643,"be strong, independant and practical. stop living in your world of fantasy. snap out of it. the faster u get used to the reality, the better",1
anger,0.40,train,10612,Because you offended by the lies of Alexandria Goddard doesn't mean that I'm Deric's friend or anything else. Purely a fishin expedition.,1
anger,0.45,train,10488,Before revenge you feel good after revenge you feel worse 💯 @HillaryClinton,1
anger,0.35,train,10710,being bitter only hurts yourself lmaooo,1
anger,0.85,train,10012,Bitches aggravate like what inspires you to be the biggest cunt known to man kind?,1
anger,0.70,train,10106,Bloods boiling,1
anger,0.75,train,10064,Boycotting @DunkinDonuts till butter pecan comes back. I am furious,1
anger,0.45,train,10460,Brendan Rodgers looks fuming 😭,1
anger,0.45,train,10470,British humour should offend and challenge mainstream views. Hat off to Clarkeson. The ultra left should go and kneel before Allah!!,1
anger,0.70,train,10084,but that was a mistake and a half assed excuse and now here i am burning in hell forever,1
anger,0.35,train,10657,Can't wait to be in my Ninja turtle costume raging at OSU again this Halloween 😈,1
anger,0.55,train,10298,Candace &amp; her pout are getting right on my tits #GBBO,1
anger,0.35,train,10373,Candice's pout gets more preposterous by the week. This week it's gone a bit Jack Nicholson's Joker. #GBBO,1
anger,0.50,train,10315,Candice's pout is gonna take someone eye out mate! #GBBO,1
anger,0.50,train,10376,Candice's standing pout face aggravates me every week,1
anger,0.20,train,10835,Cheap pout my brodcast,1
anger,0.45,train,10504,Checked-in for my flight to Toronto. Took seat 3D just to infuriate @perpetualgeek.,1
anger,0.25,train,10781,Colors of the leaves are- changing.  Heatwaves in LA still- raging.  Lattes made in batches. Visit pumpkin patches. #FallSongs,1
anger,0.50,train,10345,come on let's make em hate 😘make em pout they face 👿😩.,1
anger,0.35,train,10627,Congress acting indignant over the  #EpiPen pricing is quite disingenuous since they craft the laws that allow such gouging!!,1
anger,0.50,train,10327,Connivers blind to existential fury,1
anger,0.40,train,10570,Controlling #anger is a sign of those #righteous people promised #Paradise in the #Quran in Surah Al Imran verses 133-134 #reward #goodDeed,1
anger,0.50,train,10382,could never be a angry drunk lol yall weirdos just enjoy your time,1
anger,0.45,train,10423,Damn our offense is a mix bag of unpredictable lethal weapons I'm worried for Defense Coordinators 😁 #Chargers #Boltup #Recharged,1
anger,0.50,train,10324,Dear Indians..It is hard to swallow this but for once try to swallow this bitter pill...that is.. Pakistan is number one in Test cricket!!!,1
anger,0.55,train,10244,Delete this shit Josh just screenshotted my snap me,1
anger,0.35,train,10660,"Despite my sharing O'Neill's article, what saddens me about the Gazza case is there seems to be more fury about the sentence than the remark",1
anger,0.50,train,10390,"Didn't think Cadres not Getting SRC deployment would make some Cadres so bitter, Ku tough Macom.",1
anger,0.50,train,10404,"Do not despise the Lord ’s #discipline, do not #resent his rebuke, because the #Lord disciplines those he loves... #Proverbs 3:11-12",1
anger,0.60,train,10169,Does she really need to pout all the time - getting on my nerves #GBBO,1
anger,0.35,train,10650,doing some testing with my current earth burst team,1
anger,0.25,train,10764,Don't be bitter,1
anger,0.30,train,10763,Don't get #bitter get #BETTER,1
anger,0.30,train,10735,don't give someone power by letting their words offend you,1
anger,0.50,train,10381,don't provoke me after letting me down !,1
anger,0.55,train,10505,Egyptian officials expressed frustration and outrage over the Obama/Hillary administration’s support of the Muslim Brotherhood,1
anger,0.10,train,10845,"Ellie just gave me loads of gifts with notes on em for uni n I burst out in tears, I LOVE HER😩",1
anger,0.55,train,10289,Fake people irritate me,1
anger,0.35,train,10673,Finally made my #fury #warrior guide. Let me know your thoughts,1
anger,0.40,train,10517,Finding out my two best Fwendz are going to rage with me at @lifeisbeautiful makes this last week of no sleep extra worth it,1
anger,0.25,train,10774,Focus on yourself. Don't let other's love define you when you're happy and don't let it make you bitter if you get hurt.,1
anger,0.15,train,10829,follow my girl tiff she only got 3 followers💖💘💖💘💘 @00tiffanyr,1
anger,0.60,train,10175,Forgot to eat dinner and now I'm furious with everything and everyone,1
anger,0.85,train,10014,Fuking fuming 😤,1
anger,0.50,train,10230,Girls irritate me so much lol,1
anger,0.35,train,10648,Gotta wonder why Caller Max listens to the show in the first place if you so incense him @MSignorile,1
anger,0.50,train,10405,Guy across from me in a really ugly suit cannot stop expressing his displeasure,1
anger,0.50,train,10328,guys irritate me,1
anger,0.60,train,10191,Half of Epicenter is shut down its police all over y'all I just burst out in tears this is fucking terrible #KeithLamontScott,1
anger,0.25,train,10801,Happiness is the best revenge,1
anger,0.15,train,10831,hate to see y'all frown but I'd rather see him smiling 💕✨,1
anger,0.45,train,10481,He totally knew about it'. Trump finally gets revenge for his son-in-law's prosecution/imprisonment and throws Christie under the bus.,1
anger,0.50,train,10336,Hell hath not fury like a hamstring cramp. #ouch,1
anger,0.55,train,10274,hitting your children as discipline because you're being quite a raging hypocrite if you're not.,1
anger,0.30,train,10750,Holding a #grudge doesn't make you #strong; it makes you #bitter. #Forgiving doesn't make you #weak; it sets you #free.,1
anger,0.35,train,10665,"Holding a grudge on someone will stop your blessings from God ,learn to forgive &amp; forget 🙏🏾",1
anger,0.65,train,10134,How was Natalie one of the top three favorites?! #toofaced and #bitter 🙄,1
anger,0.50,train,10326,"I am #real #sjw, I will not let #america down\nI have found us, now go and get us\nI let it out and I let it in\nI #rage I #lol\n@SergioSarzedo",1
anger,0.55,train,10253,I am just so bitter today 😐,1
anger,0.50,train,10417,I am using twitter as a coping mechanism for raging out at this kid oops?,1
anger,0.35,train,10649,I believe I'm gonna start singing in my snap stories on the tractor. Switch it up a little bit.,1
anger,0.40,train,10557,I believe women are more fiery because once a month they go through struggle and struggle is what develops a strong character.,1
anger,0.65,train,10151,"I can definitely feel my irritation today, lord give me strength",1
anger,0.50,train,10414,i can't believe they're all messing up my favourite of all bakes i feel personally offended,1
anger,0.40,train,10682,I can't guess if you holding a grudge against the best',1
anger,0.75,train,10113,I didn't find out about this till today due to my bff telling me. I am so disgusted and offended by this.,1
anger,0.70,train,10076,I dislike people who get offended by the littlest shit .,1
anger,0.45,train,10435,I don't even #feel #anger anymore can't explain it .. #Tulsa #Charlotte #Trayvon #SandraBland #Philando #Ferguson #BatonRouge #MichaelBrown,1
anger,0.45,train,10480,"I don't mean to offend anyone, but 93.7 literally blames everything on white people. In some cases it's true, but a lot of times, it's not",1
anger,0.45,train,10216,I don't talk about politics because people nowadays get offended easily!,1
anger,0.75,train,10045,i feel furious,1
anger,0.25,train,10802,I forgot about this nice area down here with the fiery hearths,1
anger,0.60,train,10221,I genuinely think I have anger issues,1
anger,0.40,train,10541,I get embarrassed at the slightest things and then I'll fret about it all day I hate it,1
anger,0.80,train,10022,I got a NO RESPONSE again from an #irate customer of #amazon 😞😞\nwhy can't they understand that it's not always amazon fault..\n#carrierfault,1
anger,0.60,train,10181,I got fever highs\nI got boiling blood,1
anger,0.50,train,10402,I guess #bradangelina &gt; #anger &gt; #blacklivesmatter,1
anger,0.65,train,10142,i had an hour of football practice under the boiling sun and now i have 2hr volleyball practice under the BOILING SUN AGAIN,1
anger,0.80,train,10017,"I hate my lawn mower. If it had a soul, I'd condemn it to the fiery pits of Hell.",1
anger,0.60,train,10155,I have 1000 rabid grizzly bears I'm going to scatter in neighborhoods all over America.\n\nThey're poor refugees!\n\n#InYourNeighborhoodNotDC,1
anger,0.50,train,10278,i have so much hw tonight im offended,1
anger,0.45,train,10493,I just don't understand why everyone is so #angry we all just want to live and thrive don't we?,1
anger,0.60,train,10203,I just wanna know why there's no outrage for black on black crime and no one knows those victims but BLM is out to kill cops based on media,1
anger,0.85,train,10069,I lost a couple niggas I want revenge so put me in coach,1
anger,0.60,train,10215,I love my black people..... I really really do. But .... my people really do irritate the living hell outta me all cause I'm different. 😑,1
anger,0.35,train,10702,i love that tay &amp; tiff are just sitting at my house while i'm at work 🙃,1
anger,0.10,train,10817,i love the word fret so much and im in heaven,1
anger,0.30,train,10740,I love when @pinksaltwarrior angry tweets bc it makes me laugh but also hate it bc it makes me miss her more,1
anger,0.15,train,10828,"I love when #girls are busy in teaching how to #pout while taking #selfie in a mall , their desication is immense #women love #perfection",1
anger,0.45,train,10503,"I mean I'm not done watching the pilot, but it's nice to see a group of actors perform without story lines dripping relentless nihilism.",1
anger,0.50,train,10391,I miss doing nothing someone I care about and attacking their face with kisses. #foreveralone #bitter 😩,1
anger,0.45,train,10471,I need all your attention! If I don't I'll pout..,1
anger,0.55,train,10369,I need some to help with my anger,1
anger,0.40,train,10591,I offend u,1
anger,0.50,train,10319,"I really really resent having to go to bed at a sensible hour, you guys. I WANT TO TALK TO MY PEOPLE.",1
anger,0.35,train,10619,i resent biting my tongue.,1
anger,0.45,train,10434,I screened my own snap what kind of narcissistic ass would smh,1
